station,datetime,temperature_2m,dew_point_2m,cloudcover,windspeed_10m,windgusts_10m,visibility,precipitation,pressure_msl
SPQU,2025-05-19 07:00:00,11.2,0.3,0,10.9,18.0,24140.0,0.0,1016.4
SPQU,2025-05-19 08:00:00,13.8,0.7,0,5.8,17.6,24140.0,0.0,1016.4
SPQU,2025-05-19 09:00:00,17.0,0.6,0,3.1,17.6,24140.0,0.0,1016.2
SPQU,2025-05-19 10:00:00,19.6,0.6,0,8.4,17.3,24140.0,0.0,1015.8
SPQU,2025-05-19 11:00:00,20.8,1.1,0,11.6,19.8,24140.0,0.0,1015.1
SPQU,2025-05-19 12:00:00,21.1,1.9,0,13.8,22.3,24140.0,0.0,1014.2
SPQU,2025-05-19 13:00:00,21.1,3.3,0,14.9,24.8,24140.0,0.0,1013.6
SPQU,2025-05-19 14:00:00,20.6,4.2,0,15.2,24.8,24140.0,0.0,1013.6
SPQU,2025-05-19 15:00:00,19.6,5.3,0,14.0,25.2,24140.0,0.0,1013.9
SPQU,2025-05-19 16:00:00,18.5,6.1,0,12.3,25.2,24140.0,0.0,1014.4
SPQU,2025-05-19 17:00:00,17.2,6.7,0,8.8,19.8,24140.0,0.0,1015.3
SPQU,2025-05-19 18:00:00,15.6,7.2,0,4.3,14.8,24140.0,0.0,1016.4
SPQU,2025-05-19 19:00:00,14.4,7.2,0,1.5,9.4,24140.0,0.0,1017.1
SPQU,2025-05-19 20:00:00,13.8,7.1,0,3.6,11.5,24140.0,0.0,1017.1
SPQU,2025-05-19 21:00:00,13.4,6.7,0,7.4,13.7,24140.0,0.0,1016.8
SPQU,2025-05-19 22:00:00,13.1,6.2,0,10.1,15.8,24140.0,0.0,1016.3
SPQU,2025-05-19 23:00:00,12.8,5.2,0,11.6,16.9,24140.0,0.0,1015.7
SPQU,2025-05-20 00:00:00,12.9,2.2,46,9.0,14.0,24140.0,0.0,1016.1
SPQU,2025-05-20 01:00:00,12.5,2.1,34,9.0,14.0,24140.0,0.0,1015.7
SPQU,2025-05-20 02:00:00,12.1,1.9,23,9.8,15.5,24140.0,0.0,1015.1
SPQU,2025-05-20 03:00:00,11.6,1.8,11,10.8,16.6,24140.0,0.0,1014.6
SPQU,2025-05-20 04:00:00,11.4,1.6,0,11.6,18.0,24140.0,0.0,1014.3
SPQU,2025-05-20 05:00:00,11.1,1.6,0,12.3,17.6,24140.0,0.0,1014.7
SPQU,2025-05-20 06:00:00,11.0,1.5,0,12.4,16.9,24140.0,0.0,1015.4
SPQU,2025-05-20 07:00:00,11.8,1.7,0,10.6,16.6,24140.0,0.0,1015.9
SPQU,2025-05-20 08:00:00,14.1,2.3,0,5.6,17.3,24140.0,0.0,1016.2
SPQU,2025-05-20 09:00:00,17.3,2.8,0,4.1,18.0,24140.0,0.0,1016.3
SPQU,2025-05-20 10:00:00,19.8,2.6,0,9.5,18.7,24140.0,0.0,1016.2
SPQU,2025-05-20 11:00:00,20.8,2.6,0,13.0,21.6,24140.0,0.0,1015.7
SPQU,2025-05-20 12:00:00,21.1,2.4,0,15.5,24.8,24140.0,0.0,1014.9
SPQU,2025-05-20 13:00:00,21.1,2.4,0,16.6,27.7,24140.0,0.0,1014.4
SPQU,2025-05-20 14:00:00,20.8,2.1,0,16.6,27.0,24140.0,0.0,1014.2
SPQU,2025-05-20 15:00:00,20.1,2.0,0,15.5,26.6,24140.0,0.0,1014.2
SPQU,2025-05-20 16:00:00,19.1,2.1,0,13.0,25.9,24140.0,0.0,1014.5
SPQU,2025-05-20 17:00:00,17.8,2.5,0,9.1,20.5,24140.0,0.0,1015.1
SPQU,2025-05-20 18:00:00,16.1,2.9,0,4.4,15.1,24140.0,0.0,1016.0
SPQU,2025-05-20 19:00:00,14.8,3.3,0,2.7,9.7,24140.0,0.0,1016.6
SPQU,2025-05-20 20:00:00,14.0,3.4,0,4.5,11.5,24140.0,0.0,1016.8
SPQU,2025-05-20 21:00:00,13.5,3.8,0,7.3,13.0,24140.0,0.0,1016.7
SPQU,2025-05-20 22:00:00,13.1,3.7,0,9.4,14.8,24140.0,0.0,1016.5
SPQU,2025-05-20 23:00:00,12.6,3.3,0,10.5,15.5,24140.0,0.0,1016.2
SPQU,2025-05-21 00:00:00,11.4,-7.9,0,12.2,18.0,24140.0,0.0,1015.1
SPQU,2025-05-21 01:00:00,11.1,-11.0,0,12.4,19.1,24140.0,0.0,1014.8
SPQU,2025-05-21 02:00:00,11.1,-11.7,0,12.9,19.8,24140.0,0.0,1014.3
SPQU,2025-05-21 03:00:00,11.1,-11.7,0,13.3,20.2,24140.0,0.0,1013.6
SPQU,2025-05-21 04:00:00,11.3,-10.9,0,13.6,20.9,24140.0,0.0,1013.3
SPQU,2025-05-21 05:00:00,11.2,-10.9,0,14.2,21.2,24140.0,0.0,1013.5
SPQU,2025-05-21 06:00:00,11.3,-10.3,0,14.8,21.2,24140.0,0.0,1013.9
SPQU,2025-05-21 07:00:00,12.3,-10.1,0,13.5,21.6,24140.0,0.0,1014.3
SPQU,2025-05-21 08:00:00,15.1,-9.8,0,8.2,19.4,24140.0,0.0,1014.5
SPQU,2025-05-21 09:00:00,18.9,-11.2,0,2.5,17.3,24140.0,0.0,1014.7
SPQU,2025-05-21 10:00:00,21.7,-11.3,0,6.8,15.1,24140.0,0.0,1014.6
SPQU,2025-05-21 11:00:00,23.0,-9.1,0,11.1,18.7,24140.0,0.0,1014.0
SPQU,2025-05-21 12:00:00,23.4,-5.7,0,14.0,22.0,24140.0,0.0,1013.1
SPQU,2025-05-21 13:00:00,23.4,-2.3,0,15.5,25.6,24140.0,0.0,1012.4
SPQU,2025-05-21 14:00:00,23.0,-0.5,0,15.0,24.5,24140.0,0.0,1012.2
SPQU,2025-05-21 15:00:00,22.2,1.3,0,13.1,23.4,24140.0,0.0,1012.2
SPQU,2025-05-21 16:00:00,21.1,2.9,0,10.1,22.3,24140.0,0.0,1012.4
SPQU,2025-05-21 17:00:00,19.5,4.8,0,5.4,18.0,24140.0,0.0,1013.0
SPQU,2025-05-21 18:00:00,17.5,6.4,0,0.7,13.3,24140.0,0.0,1013.8
SPQU,2025-05-21 19:00:00,15.9,6.3,0,5.4,9.0,24140.0,0.0,1014.4
SPQU,2025-05-21 20:00:00,14.8,4.2,0,7.6,11.2,24140.0,0.0,1014.7
SPQU,2025-05-21 21:00:00,14.0,0.6,0,8.9,13.3,24140.0,0.0,1014.7
SPQU,2025-05-21 22:00:00,13.4,-2.6,0,9.9,15.5,24140.0,0.0,1014.6
SPQU,2025-05-21 23:00:00,12.9,-4.8,0,10.8,16.6,24140.0,0.0,1014.2
SPQU,2025-05-22 00:00:00,12.9,3.0,0,10.6,15.8,24140.0,0.0,1014.4
SPQU,2025-05-22 01:00:00,12.6,2.4,0,12.1,19.1,24140.0,0.0,1013.8
SPQU,2025-05-22 02:00:00,12.6,1.8,0,12.4,19.1,24140.0,0.0,1013.3
SPQU,2025-05-22 03:00:00,12.7,1.4,0,12.2,19.4,24140.0,0.0,1013.0
SPQU,2025-05-22 04:00:00,12.9,1.0,0,12.1,19.4,24140.0,0.0,1012.8
SPQU,2025-05-22 05:00:00,13.1,0.7,0,13.0,19.8,24140.0,0.0,1013.0
SPQU,2025-05-22 06:00:00,13.2,0.6,0,14.0,19.8,24140.0,0.0,1013.5
SPQU,2025-05-22 07:00:00,14.2,0.8,0,12.5,20.2,24140.0,0.0,1013.8
SPQU,2025-05-22 08:00:00,16.8,1.2,0,7.3,19.4,24140.0,0.0,1013.9
SPQU,2025-05-22 09:00:00,20.0,1.5,0,4.2,19.1,24140.0,0.0,1013.9
SPQU,2025-05-22 10:00:00,22.5,1.5,0,9.4,18.4,24140.0,0.0,1013.6
SPQU,2025-05-22 11:00:00,23.5,1.8,0,12.7,20.9,24140.0,0.0,1012.9
SPQU,2025-05-22 12:00:00,23.7,3.1,0,14.3,23.8,24140.0,0.0,1012.1
SPQU,2025-05-22 13:00:00,23.5,3.9,0,15.0,26.3,24140.0,0.0,1011.5
SPQU,2025-05-22 14:00:00,23.0,5.0,5,14.9,26.3,24140.0,0.0,1011.4
SPQU,2025-05-22 15:00:00,22.0,5.5,11,14.1,25.9,24140.0,0.0,1011.7
SPQU,2025-05-22 16:00:00,20.9,6.0,16,11.9,25.9,24140.0,0.0,1012.2
SPQU,2025-05-22 17:00:00,19.4,6.8,21,7.6,20.2,24140.0,0.0,1013.1
SPQU,2025-05-22 18:00:00,17.5,7.3,26,3.1,14.8,24140.0,0.0,1014.3
SPQU,2025-05-22 19:00:00,16.1,7.4,31,4.1,9.0,24140.0,0.0,1015.1
SPQU,2025-05-22 20:00:00,15.4,7.2,21,5.5,10.4,24140.0,0.0,1015.3
SPQU,2025-05-22 21:00:00,14.9,7.0,10,6.6,11.5,24140.0,0.0,1015.1
SPQU,2025-05-22 22:00:00,14.6,6.5,0,8.4,13.0,24140.0,0.0,1014.8
SPQU,2025-05-22 23:00:00,14.4,5.2,2,9.7,14.8,24140.0,0.0,1014.5
SPQU,2025-05-23 00:00:00,13.8,4.4,36,11.6,17.3,24140.0,0.0,1014.5
SPQU,2025-05-23 01:00:00,13.6,3.4,50,11.7,18.4,24140.0,0.0,1014.1
SPQU,2025-05-23 02:00:00,13.5,3.3,58,11.4,18.0,24140.0,0.0,1013.8
SPQU,2025-05-23 03:00:00,13.4,3.7,66,10.7,17.3,24140.0,0.0,1013.5
SPQU,2025-05-23 04:00:00,13.3,3.9,74,10.0,16.9,24140.0,0.0,1013.5
SPQU,2025-05-23 05:00:00,13.2,3.8,68,10.6,16.9,24140.0,0.0,1013.8
SPQU,2025-05-23 06:00:00,13.2,3.6,62,11.1,16.9,24140.0,0.0,1014.3
SPQU,2025-05-23 07:00:00,13.9,3.4,56,10.3,16.9,24140.0,0.0,1014.7
SPQU,2025-05-23 08:00:00,16.1,3.5,58,6.1,16.2,24140.0,0.0,1015.1
SPQU,2025-05-23 09:00:00,19.0,3.6,60,2.7,15.5,24140.0,0.0,1015.4
SPQU,2025-05-23 10:00:00,21.3,3.5,62,6.7,14.8,24140.0,0.0,1015.5
SPQU,2025-05-23 11:00:00,22.5,4.1,41,11.0,19.1,24140.0,0.0,1015.0
SPQU,2025-05-23 12:00:00,23.1,5.5,21,14.4,23.0,24140.0,0.0,1014.2
SPQU,2025-05-23 13:00:00,23.3,6.6,0,16.7,27.4,24140.0,0.0,1013.7
SPQU,2025-05-23 14:00:00,22.9,6.2,0,16.6,27.0,24140.0,0.0,1013.7
SPQU,2025-05-23 15:00:00,22.0,5.0,0,15.4,27.0,24140.0,0.0,1014.0
SPQU,2025-05-23 16:00:00,20.8,5.1,0,12.7,26.6,24140.0,0.0,1014.5
SPQU,2025-05-23 17:00:00,19.0,6.8,4,8.7,20.2,24140.0,0.0,1015.3
SPQU,2025-05-23 18:00:00,17.0,8.7,9,3.3,14.0,24140.0,0.0,1016.4
SPQU,2025-05-23 19:00:00,15.4,9.3,13,1.8,7.6,24140.0,0.0,1017.2
SPQU,2025-05-23 20:00:00,14.4,8.8,9,4.7,10.1,24140.0,0.0,1017.6
SPQU,2025-05-23 21:00:00,13.8,7.5,4,7.2,12.2,24140.0,0.0,1017.6
SPQU,2025-05-23 22:00:00,13.2,6.6,0,9.4,14.8,24140.0,0.0,1017.5
SPQU,2025-05-23 23:00:00,12.9,6.1,0,10.9,16.6,24140.0,0.0,1017.0
SPQU,2025-05-24 00:00:00,12.9,5.5,0,11.8,18.0,24140.0,0.0,1016.4
SPQU,2025-05-24 01:00:00,12.8,5.2,0,12.2,19.8,24140.0,0.0,1015.8
SPQU,2025-05-24 02:00:00,12.5,4.7,10,12.9,19.8,24140.0,0.0,1015.4
SPQU,2025-05-24 03:00:00,12.3,4.3,19,13.2,20.2,24140.0,0.0,1015.1
SPQU,2025-05-24 04:00:00,12.2,4.0,29,13.1,20.2,24140.0,0.0,1015.0
SPQU,2025-05-24 05:00:00,12.6,3.5,21,12.8,19.8,24140.0,0.0,1015.2
SPQU,2025-05-24 06:00:00,13.1,3.2,14,12.1,19.8,24140.0,0.0,1015.5
SPQU,2025-05-24 07:00:00,13.5,3.0,6,11.4,19.4,24140.0,0.0,1015.8
SPQU,2025-05-24 08:00:00,15.0,0.4,3,2.4,2.5,24140.0,0.0,1011.8
SPQU,2025-05-24 09:00:00,17.2,-0.1,1,7.1,4.3,24140.0,0.0,1011.2
SPQU,2025-05-24 10:00:00,18.8,-0.6,0,11.4,6.1,24140.0,0.0,1010.4
SPQU,2025-05-24 11:00:00,19.7,-0.9,0,14.1,7.2,24140.0,0.0,1009.4
SPQU,2025-05-24 12:00:00,20.1,-1.1,0,16.0,7.9,24140.0,0.0,1008.2
SPQU,2025-05-24 13:00:00,20.1,-1.1,0,16.5,7.9,24140.0,0.0,1007.5
SPQU,2025-05-24 14:00:00,19.8,-0.8,2,15.5,7.2,24140.0,0.0,1007.4
SPQU,2025-05-24 15:00:00,19.1,-0.3,3,13.7,6.1,24140.0,0.0,1007.7
SPQU,2025-05-24 16:00:00,18.2,0.3,5,11.7,5.0,24140.0,0.0,1008.3
SPQU,2025-05-24 17:00:00,16.9,1.7,18,8.8,3.6,24140.0,0.0,1009.5
SPQU,2025-05-24 18:00:00,15.3,3.4,31,5.1,2.2,24140.0,0.0,1011.1
SPQU,2025-05-24 19:00:00,14.1,3.8,44,3.1,1.1,24140.0,0.0,1012.4
SPQU,2025-05-24 20:00:00,13.8,3.5,59,3.1,1.1,24140.0,0.0,1013.0
SPQU,2025-05-24 21:00:00,13.8,3.0,73,3.6,1.8,24140.0,0.0,1013.3
SPQU,2025-05-24 22:00:00,13.7,2.6,88,3.6,2.2,24140.0,0.0,1013.4
SPQU,2025-05-24 23:00:00,13.1,2.6,92,3.2,1.4,24140.0,0.0,1013.4
SPQU,2025-06-05 00:00:00,17.8,4.4,0,10.6,16.2,24140.0,0.0,1014.3
SPQU,2025-06-05 01:00:00,17.7,3.2,5,10.2,18.0,24140.0,0.0,1014.8
SPQU,2025-06-05 02:00:00,17.7,2.0,10,10.8,16.6,24140.0,0.0,1014.0
SPQU,2025-06-05 03:00:00,17.7,1.6,21,11.4,18.0,24140.0,0.0,1013.6
SPQU,2025-06-05 04:00:00,17.8,1.3,17,12.2,18.7,24140.0,0.0,1013.3
SPQU,2025-06-05 05:00:00,17.8,0.9,7,12.3,19.1,24140.0,0.0,1013.4
SPQU,2025-06-05 06:00:00,17.8,0.9,1,13.1,20.2,24140.0,0.0,1013.7
SPQU,2025-06-05 07:00:00,18.5,0.1,0,12.4,20.9,24140.0,0.0,1014.2
SPQU,2025-06-05 08:00:00,21.2,0.4,0,9.4,19.4,24140.0,0.0,1014.4
SPQU,2025-06-05 09:00:00,23.5,-0.8,0,1.8,14.4,24140.0,0.0,1014.2
SPQU,2025-06-05 10:00:00,25.2,-1.6,0,5.4,11.9,24140.0,0.0,1013.1
SPQU,2025-06-05 11:00:00,26.2,-1.6,0,11.3,20.2,24140.0,0.0,1012.1
SPQU,2025-06-05 12:00:00,26.8,-2.9,0,15.8,25.6,24140.0,0.0,1010.8
SPQU,2025-06-05 13:00:00,27.1,-0.8,0,20.1,34.2,24140.0,0.0,1010.1
SPQU,2025-06-05 14:00:00,25.6,4.7,0,14.7,34.6,24140.0,0.0,1010.6
SPQU,2025-06-05 15:00:00,23.7,7.7,0,15.0,25.2,24140.0,0.0,1011.4
SPQU,2025-06-05 16:00:00,21.8,7.2,0,10.8,24.5,24140.0,0.0,1012.7
SPQU,2025-06-05 17:00:00,20.1,7.5,0,6.6,19.4,24140.0,0.0,1013.8
SPQU,2025-06-05 18:00:00,19.2,8.2,0,1.4,11.5,24140.0,0.0,1014.5
SPQU,2025-06-05 19:00:00,18.5,7.0,0,2.8,4.0,24140.0,0.0,1015.4
SPQU,2025-06-05 20:00:00,17.9,6.7,0,4.0,5.8,24140.0,0.0,1015.6
SPQU,2025-06-05 21:00:00,17.0,5.9,0,6.6,10.4,24140.0,0.0,1015.8
SPQU,2025-06-05 22:00:00,16.6,4.9,0,7.0,11.2,24140.0,0.0,1015.8
SPQU,2025-06-05 23:00:00,16.2,4.2,0,7.4,11.9,24140.0,0.0,1015.5
SPQU,2025-06-06 00:00:00,15.6,3.1,0,9.8,15.1,24140.0,0.0,1016.0
SPQU,2025-06-06 01:00:00,15.8,1.9,0,10.8,16.6,24140.0,0.0,1016.0
SPQU,2025-06-06 02:00:00,16.1,0.6,0,11.9,18.4,24140.0,0.0,1016.0
SPQU,2025-06-06 03:00:00,16.6,-1.0,0,13.2,20.5,24140.0,0.0,1016.0
SPQU,2025-06-06 04:00:00,17.5,-3.4,0,13.7,21.6,24140.0,0.0,1015.8
SPQU,2025-06-06 05:00:00,17.7,-3.1,0,12.9,21.2,24140.0,0.0,1016.1
SPQU,2025-06-06 06:00:00,17.6,-2.6,2,12.1,20.2,24140.0,0.0,1016.1
SPQU,2025-06-06 07:00:00,18.1,-2.2,3,11.9,18.7,24140.0,0.0,1016.4
SPQU,2025-06-06 08:00:00,20.9,-1.1,2,8.1,18.0,24140.0,0.0,1016.2
SPQU,2025-06-06 09:00:00,23.4,-2.3,46,1.0,12.2,24140.0,0.0,1016.4
SPQU,2025-06-06 10:00:00,25.0,-4.4,61,8.3,16.2,24140.0,0.0,1015.7
SPQU,2025-06-06 11:00:00,25.9,-4.7,77,13.9,23.4,24140.0,0.0,1015.2
SPQU,2025-06-06 12:00:00,26.3,-4.3,96,18.1,29.9,24140.0,0.0,1014.7
SPQU,2025-06-06 13:00:00,26.2,-1.6,100,15.3,30.2,24140.0,0.0,1014.2
SPQU,2025-06-06 14:00:00,25.8,1.8,89,16.1,26.3,24140.0,0.0,1013.7
SPQU,2025-06-06 15:00:00,23.5,7.9,100,15.4,27.7,24140.0,0.0,1014.0
SPQU,2025-06-06 16:00:00,22.4,6.1,100,10.9,25.2,24140.0,0.0,1014.7
SPQU,2025-06-06 17:00:00,21.6,3.7,84,2.6,19.8,24140.0,0.0,1015.1
SPQU,2025-06-06 18:00:00,20.1,5.0,64,4.5,7.2,24140.0,0.0,1015.8
SPQU,2025-06-06 19:00:00,18.5,6.0,100,1.9,6.8,24140.0,0.0,1016.3
SPQU,2025-06-06 20:00:00,18.2,4.4,100,6.9,10.4,24140.0,0.0,1016.5
SPQU,2025-06-06 21:00:00,18.0,3.1,100,7.9,11.9,24140.0,0.0,1016.7
SPQU,2025-06-06 22:00:00,17.9,2.6,100,8.5,13.0,24140.0,0.0,1016.5
SPQU,2025-06-06 23:00:00,17.5,2.6,100,8.9,14.0,24140.0,0.0,1016.0
SPQU,2025-06-07 00:00:00,17.4,1.8,73,10.6,16.6,24140.0,0.0,1015.7
SPQU,2025-06-07 01:00:00,17.6,1.2,75,10.0,16.6,24140.0,0.0,1015.3
SPQU,2025-06-07 02:00:00,17.4,1.4,100,9.9,15.8,24140.0,0.0,1014.9
SPQU,2025-06-07 03:00:00,17.3,1.3,95,10.3,16.2,24140.0,0.0,1014.5
SPQU,2025-06-07 04:00:00,16.9,1.3,44,10.7,16.6,24140.0,0.0,1014.6
SPQU,2025-06-07 05:00:00,16.6,1.1,18,11.1,17.3,24140.0,0.0,1015.0
SPQU,2025-06-07 06:00:00,16.4,0.5,12,11.3,17.6,24140.0,0.0,1015.5
SPQU,2025-06-07 07:00:00,17.0,0.2,10,11.1,17.6,24140.0,0.0,1015.9
SPQU,2025-06-07 08:00:00,20.1,0.0,33,7.1,17.6,24140.0,0.0,1016.0
SPQU,2025-06-07 09:00:00,22.3,0.2,30,2.2,10.8,24140.0,0.0,1016.3
SPQU,2025-06-07 10:00:00,24.2,-0.1,5,5.2,11.9,24140.0,0.0,1015.5
SPQU,2025-06-07 11:00:00,25.6,-0.4,0,10.2,19.1,24140.0,0.0,1014.7
SPQU,2025-06-07 12:00:00,26.5,-2.2,0,14.5,24.5,24140.0,0.0,1013.4
SPQU,2025-06-07 13:00:00,27.0,-2.7,0,15.5,25.6,24140.0,0.0,1012.4
SPQU,2025-06-07 14:00:00,26.6,1.1,0,16.1,26.6,24140.0,0.0,1011.8
SPQU,2025-06-07 15:00:00,25.5,5.1,36,13.3,26.6,24140.0,0.0,1011.9
SPQU,2025-06-07 16:00:00,24.0,6.3,26,9.4,22.3,24140.0,0.0,1012.3
SPQU,2025-06-07 17:00:00,21.8,8.0,13,6.1,17.6,24140.0,0.0,1013.4
SPQU,2025-06-07 18:00:00,20.5,8.8,0,1.0,10.4,24140.0,0.0,1014.1
SPQU,2025-06-07 19:00:00,20.0,8.3,0,3.8,5.4,24140.0,0.0,1014.2
SPQU,2025-06-07 20:00:00,19.0,7.7,0,6.2,9.4,24140.0,0.0,1014.2
SPQU,2025-06-07 21:00:00,18.5,6.7,0,6.9,10.4,24140.0,0.0,1014.3
SPQU,2025-06-07 22:00:00,18.5,5.3,0,8.0,12.6,24140.0,0.0,1014.3
SPQU,2025-06-07 23:00:00,18.0,2.7,0,9.0,14.0,24140.0,0.0,1014.0
SPQU,2025-06-08 00:00:00,17.9,-0.4,0,10.8,16.9,24140.0,0.0,1013.6
SPQU,2025-06-08 01:00:00,18.0,-2.4,0,11.0,16.9,24140.0,0.0,1013.1
SPQU,2025-06-08 02:00:00,17.9,-3.0,0,11.1,17.3,24140.0,0.0,1012.5
SPQU,2025-06-08 03:00:00,18.0,-4.7,0,11.1,17.3,24140.0,0.0,1012.2
SPQU,2025-06-08 04:00:00,18.1,-7.3,0,11.6,18.0,24140.0,0.0,1011.9
SPQU,2025-06-08 05:00:00,18.1,-10.7,0,11.6,18.0,24140.0,0.0,1011.9
SPQU,2025-06-08 06:00:00,18.0,-12.9,0,11.8,18.4,24140.0,0.0,1012.1
SPQU,2025-06-08 07:00:00,18.8,-13.5,0,12.3,19.1,24140.0,0.0,1012.4
SPQU,2025-06-08 08:00:00,21.8,-12.5,0,9.2,19.1,24140.0,0.0,1012.4
SPQU,2025-06-08 09:00:00,25.0,-11.5,0,0.7,14.0,24140.0,0.0,1012.3
SPQU,2025-06-08 10:00:00,26.4,-14.1,0,7.6,15.5,24140.0,0.0,1012.0
SPQU,2025-06-08 11:00:00,26.9,-10.2,0,11.7,20.9,24140.0,0.0,1011.5
SPQU,2025-06-08 12:00:00,27.0,0.6,0,13.8,23.4,24140.0,0.0,1010.9
SPQU,2025-06-08 13:00:00,26.8,4.5,0,15.8,25.6,24140.0,0.0,1010.2
SPQU,2025-06-08 14:00:00,25.9,6.0,0,16.1,27.7,24140.0,0.0,1010.3
SPQU,2025-06-08 15:00:00,25.0,5.7,0,11.2,26.3,24140.0,0.0,1010.2
SPQU,2025-06-08 16:00:00,23.9,5.3,0,9.4,19.8,24140.0,0.0,1010.3
SPQU,2025-06-08 17:00:00,22.1,6.0,0,6.1,17.3,24140.0,0.0,1011.2
SPQU,2025-06-08 18:00:00,20.6,6.5,0,2.6,10.1,24140.0,0.0,1011.8
SPQU,2025-06-08 19:00:00,19.5,6.6,0,2.3,4.0,24140.0,0.0,1012.3
SPQU,2025-06-08 20:00:00,18.7,6.2,0,5.8,9.0,24140.0,0.0,1012.5
SPQU,2025-06-08 21:00:00,18.1,5.0,0,8.0,12.6,24140.0,0.0,1012.6
SPQU,2025-06-08 22:00:00,17.6,3.8,0,9.2,14.4,24140.0,0.0,1012.6
SPQU,2025-06-08 23:00:00,17.6,1.5,0,9.8,15.1,24140.0,0.0,1012.3
SPQU,2025-06-09 00:00:00,17.4,-0.9,0,10.6,16.2,24140.0,0.0,1012.3
SPQU,2025-06-09 01:00:00,17.4,-1.8,0,11.4,18.0,24140.0,0.0,1011.8
SPQU,2025-06-09 02:00:00,17.3,-2.9,0,11.4,17.6,24140.0,0.0,1011.5
SPQU,2025-06-09 03:00:00,17.2,-3.0,0,11.1,17.6,24140.0,0.0,1011.2
SPQU,2025-06-09 04:00:00,17.1,-3.6,0,11.1,17.3,24140.0,0.0,1011.1
SPQU,2025-06-09 05:00:00,17.0,-4.9,1,11.9,17.6,24140.0,0.0,1011.2
SPQU,2025-06-09 06:00:00,16.9,-5.6,1,12.4,17.6,24140.0,0.0,1011.4
SPQU,2025-06-09 07:00:00,17.5,-6.4,2,11.3,18.0,24140.0,0.0,1011.6
SPQU,2025-06-09 08:00:00,19.6,-6.1,26,6.8,16.2,24140.0,0.0,1011.8
SPQU,2025-06-09 09:00:00,22.4,-4.7,50,1.1,14.0,24140.0,0.0,1012.1
SPQU,2025-06-09 10:00:00,24.4,-3.1,74,5.5,12.2,24140.0,0.0,1012.1
SPQU,2025-06-09 11:00:00,25.1,0.6,59,8.7,16.6,24140.0,0.0,1011.8
SPQU,2025-06-09 12:00:00,25.0,3.6,43,10.9,20.9,24140.0,0.0,1011.2
SPQU,2025-06-09 13:00:00,24.4,6.6,28,12.3,25.2,24140.0,0.0,1011.0
SPQU,2025-06-09 14:00:00,22.9,8.9,40,12.2,24.8,24140.0,0.0,1011.3
SPQU,2025-06-09 15:00:00,20.8,10.2,51,11.0,24.1,24140.0,0.0,1011.9
SPQU,2025-06-09 16:00:00,19.4,10.6,63,8.6,23.8,24140.0,0.0,1012.3
SPQU,2025-06-09 17:00:00,19.4,10.1,61,4.4,19.8,24140.0,0.0,1012.4
SPQU,2025-06-09 18:00:00,20.1,9.1,60,4.3,16.2,24140.0,0.0,1012.3
SPQU,2025-06-09 19:00:00,20.6,8.0,58,7.9,12.2,24140.0,0.0,1012.4
SPQU,2025-06-09 20:00:00,20.4,7.4,65,8.8,11.9,24140.0,0.0,1012.8
SPQU,2025-06-09 21:00:00,19.9,6.6,73,8.2,11.5,24140.0,0.0,1013.2
SPQU,2025-06-09 22:00:00,19.4,6.1,80,7.0,11.2,24140.0,0.0,1013.5
SPQU,2025-06-09 23:00:00,18.9,5.7,78,5.8,11.5,24140.0,0.0,1013.4
SPQU,2025-06-10 00:00:00,18.3,4.8,77,4.7,11.5,24140.0,0.0,1013.1
SPQU,2025-06-10 01:00:00,18.0,4.2,75,3.7,11.9,24140.0,0.0,1012.8
SPQU,2025-06-10 02:00:00,18.0,2.7,79,3.5,10.8,24140.0,0.0,1012.4
SPQU,2025-06-10 03:00:00,18.3,1.3,83,4.2,10.1,24140.0,0.0,1012.1
SPQU,2025-06-10 04:00:00,18.5,-0.4,87,4.5,9.0,24140.0,0.0,1012.0
SPQU,2025-06-10 05:00:00,18.1,-1.2,70,4.9,9.4,24140.0,0.0,1012.5
SPQU,2025-06-10 06:00:00,17.7,-2.1,52,5.8,9.4,24140.0,0.0,1013.4
SPQU,2025-06-10 07:00:00,17.9,-1.9,35,5.4,9.7,24140.0,0.0,1014.1
SPQU,2025-06-10 08:00:00,19.3,-1.2,23,2.7,10.8,24140.0,0.0,1014.7
SPQU,2025-06-10 09:00:00,21.4,-0.6,12,2.1,11.9,24140.0,0.0,1015.2
SPQU,2025-06-10 10:00:00,23.1,0.2,0,5.8,13.0,24140.0,0.0,1015.3
SPQU,2025-06-10 11:00:00,24.5,0.1,15,9.2,16.9,24140.0,0.0,1014.5
SPQU,2025-06-10 12:00:00,25.7,-0.4,29,12.7,21.2,24140.0,0.0,1013.4
SPQU,2025-06-10 13:00:00,25.8,1.8,44,15.3,25.2,24140.0,0.0,1012.7
SPQU,2025-06-10 14:00:00,24.0,6.7,36,15.3,24.5,24140.0,0.0,1013.0
SPQU,2025-06-10 15:00:00,21.1,10.0,29,13.3,24.1,24140.0,0.0,1013.8
SPQU,2025-06-10 16:00:00,18.7,11.3,21,11.0,23.4,24140.0,0.0,1014.7
SPQU,2025-06-10 17:00:00,17.4,11.2,25,8.7,18.0,24140.0,0.0,1015.7
SPQU,2025-06-10 18:00:00,16.5,10.7,30,5.9,12.6,24140.0,0.0,1016.8
SPQU,2025-06-10 19:00:00,15.8,10.5,34,3.1,7.2,24140.0,0.0,1017.7
